导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间
2026/7/11 16:08,0.31927,1,0,30.084095,0.271557,82.8
2026/7/11 16:08,0.319344,1,0,30.084095,0.271557,83
2026/7/11 16:08,0.319465,1,0,30.084095,0.271557,83.2
2026/7/11 16:08,0.31962,1,0,30.084095,0.271629,83.4
2026/7/11 16:08,0.319778,1,1,30.084095,0.273076,83.6
2026/7/11 16:08,0.319909,1,0,30.084095,0.273944,83.8
2026/7/11 16:08,0.31996,1,0,30.084095,0.273582,84
2026/7/11 16:08,0.320128,1,0,30.084095,0.272786,84.2
2026/7/11 16:08,0.320199,1,0,30.084095,0.274016,84.4
2026/7/11 16:08,0.32033,1,0,30.084095,0.274016,84.6
2026/7/11 16:08,0.320418,1,0,30.084095,0.274016,84.8
2026/7/11 16:08,0.320461,1,0,30.084095,0.274016,85
2026/7/11 16:08,0.320727,1,1,30.084095,0.274016,85.2
2026/7/11 16:08,0.320839,1,0,30.084095,0.274016,85.4
2026/7/11 16:08,0.320909,1,0,30.084095,0.274089,85.6
2026/7/11 16:08,0.321078,1,1,30.084095,0.276259,85.8
2026/7/11 16:08,0.321232,1,0,30.084095,0.274306,86
2026/7/11 16:08,0.321407,1,0,30.084095,0.274016,86.2
2026/7/11 16:08,0.321441,1,0,30.084095,0.274595,86.4
2026/7/11 16:08,0.321519,1,0,30.120266,0.275969,86.6
2026/7/11 16:08,0.321616,1,0,30.084095,0.276476,86.8
2026/7/11 16:08,0.321744,1,0,29.971064,0.274595,87
2026/7/11 16:08,0.321791,1,0,30.084095,0.276259,87.2
2026/7/11 16:08,0.321919,1,0,30.084095,0.276476,87.4
2026/7/11 16:08,0.322027,0,0,29.971064,0.276476,87.6
2026/7/11 16:08,0.322057,1,0,30.084095,0.276476,87.8
2026/7/11 16:08,0.322155,1,0,30.084095,0.276476,88
2026/7/11 16:08,0.322353,1,0,30.084095,0.276476,88.2
2026/7/11 16:08,0.322505,1,0,30.084095,0.276476,88.4
2026/7/11 16:08,0.322566,1,0,30.084095,0.276476,88.6
2026/7/11 16:08,0.322643,1,0,30.084095,0.277054,88.8
2026/7/11 16:08,0.322774,1,0,30.084095,0.278646,89
2026/7/11 16:08,0.323091,1,0,30.084095,0.278935,89.2
2026/7/11 16:08,0.323185,2,1,30.084095,0.278935,89.4
2026/7/11 16:08,0.323175,2,0,30.084095,0.278935,89.6
2026/7/11 16:08,0.323242,1,0,30.084095,0.278935,89.8
2026/7/11 16:08,0.323522,1,0,30.088615,0.278935,90
2026/7/11 16:08,0.323639,1,1,30.084095,0.278935,90.2
2026/7/11 16:08,0.32371,2,0,30.084095,0.278935,90.4
2026/7/11 16:08,0.323889,2,0,30.084095,0.278935,90.6
2026/7/11 16:08,0.323949,1,0,30.084095,0.278935,90.8
2026/7/11 16:08,0.324101,1,0,30.084095,0.27908,91
2026/7/11 16:08,0.324134,1,0,30.084095,0.279297,91.2
2026/7/11 16:08,0.324282,1,0,30.084095,0.281178,91.4
2026/7/11 16:08,0.324511,1,0,30.084095,0.281395,91.6
2026/7/11 16:08,0.324616,1,0,30.084095,0.281395,91.8
2026/7/11 16:08,0.324727,1,0,30.084095,0.281395,92
2026/7/11 16:08,0.324794,1,0,30.084095,0.281395,92.2
2026/7/11 16:08,0.324956,1,0,30.084095,0.281395,92.4
2026/7/11 16:08,0.325016,1,0,30.084095,0.281395,92.6
2026/7/11 16:08,0.325202,1,0,30.084095,0.281395,92.8
2026/7/11 16:08,0.325306,1,0,30.084095,0.281395,93
2026/7/11 16:08,0.325505,1,1,30.084095,0.281395,93.2
2026/7/11 16:08,0.325565,1,0,30.084095,0.281395,93.4
2026/7/11 16:08,0.32575,1,0,30.084095,0.281395,93.6
2026/7/11 16:08,0.325784,1,0,30.084095,0.282914,93.8
2026/7/11 16:08,0.325875,1,0,30.084095,0.283565,94
2026/7/11 16:08,0.326026,1,0,30.084095,0.283709,94.2
2026/7/11 16:08,0.326168,1,0,30.084095,0.282624,94.4
2026/7/11 16:08,0.326242,1,0,30.084095,0.283854,94.6
2026/7/11 16:08,0.326363,1,0,30.084095,0.283854,94.8
2026/7/11 16:08,0.326531,1,0,30.084095,0.283854,95
2026/7/11 16:08,0.326629,1,0,30.084095,0.283854,95.2
2026/7/11 16:08,0.326717,1,0,30.093136,0.283854,95.4
2026/7/11 16:08,0.326838,1,0,30.084095,0.285084,95.6
2026/7/11 16:08,0.326966,1,0,30.084095,0.283854,95.8
2026/7/11 16:08,0.327154,1,0,30.093136,0.283854,96
2026/7/11 16:08,0.327205,1,0,30.084095,0.283927,96.2
2026/7/11 16:08,0.327363,1,0,30.084095,0.285229,96.4
2026/7/11 16:08,0.327467,1,0,30.084095,0.286386,96.6
2026/7/11 16:08,0.327575,1,0,30.084095,0.286386,96.8
2026/7/11 16:08,0.327602,1,0,30.084095,0.286386,97
2026/7/11 16:08,0.327764,1,0,30.084095,0.286386,97.2
2026/7/11 16:08,0.327942,1,0,30.084095,0.286386,97.4
2026/7/11 16:08,0.328083,1,0,30.084095,0.286386,97.6
2026/7/11 16:08,0.328174,1,0,30.084095,0.286386,97.8
2026/7/11 16:08,0.328302,1,0,30.084095,0.286458,98
2026/7/11 16:08,0.328447,1,0,30.084095,0.286386,98.2
2026/7/11 16:08,0.328555,1,0,30.084095,0.288339,98.4
2026/7/11 16:08,0.328609,1,0,30.084095,0.287616,98.6
2026/7/11 16:08,0.328689,1,0,30.084095,0.288267,98.8
2026/7/11 16:08,0.328854,1,0,30.093136,0.286386,99
2026/7/11 16:08,0.328955,1,0,30.084095,0.287833,99.2
2026/7/11 16:08,0.329087,1,0,30.084095,0.288773,99.4
2026/7/11 16:08,0.329198,1,0,30.084095,0.288845,99.6
2026/7/11 16:08,0.329346,1,0,30.084095,0.288845,99.8
2026/7/11 16:08,0.329447,1,0,30.084095,0.288845,100
2026/7/11 16:08,0.329652,1,0,30.084095,0.288845,100.2
2026/7/11 16:08,0.329662,1,0,30.084095,0.288845,100.4
2026/7/11 16:08,0.329851,1,0,30.084095,0.288845,100.6
2026/7/11 16:08,0.329915,1,0,30.124786,0.288845,100.8
2026/7/11 16:08,0.3301,1,0,30.084095,0.288845,101
2026/7/11 16:08,0.330124,1,0,30.084095,0.288918,101.2
2026/7/11 16:08,0.330181,1,0,30.084095,0.291016,101.4
2026/7/11 16:08,0.330494,1,1,30.084095,0.291305,101.6
2026/7/11 16:08,0.330598,1,0,30.084095,0.291088,101.8
2026/7/11 16:08,0.330692,1,0,30.084095,0.291305,102
2026/7/11 16:08,0.330827,1,0,30.084095,0.291305,102.2
2026/7/11 16:08,0.330925,1,0,30.084095,0.291305,102.4
2026/7/11 16:08,0.331019,1,0,30.084095,0.291305,102.6
2026/7/11 16:08,0.331103,1,0,30.084095,0.291305,102.8
2026/7/11 16:08,0.331305,1,0,30.088615,0.291305,103
2026/7/11 16:08,0.331436,1,0,30.084095,0.291305,103.2
2026/7/11 16:08,0.331534,1,0,30.084095,0.291305,103.4
2026/7/11 16:08,0.331595,1,0,30.084095,0.291594,103.6
2026/7/11 16:08,0.331756,1,0,30.084095,0.292535,103.8
2026/7/11 16:08,0.331787,1,0,30.084095,0.293186,104
2026/7/11 16:08,0.331999,1,0,30.084095,0.29362,104.2
2026/7/11 16:08,0.332002,1,0,30.084095,0.29362,104.4
2026/7/11 16:08,0.332241,1,0,30.084095,0.293764,104.6
2026/7/11 16:08,0.332315,1,0,30.084095,0.293764,104.8
2026/7/11 16:08,0.332457,1,0,30.084095,0.293764,105
2026/7/11 16:08,0.332521,1,0,30.084095,0.293764,105.2
2026/7/11 16:08,0.332743,1,1,30.084095,0.293764,105.4
2026/7/11 16:08,0.332894,1,0,30.084095,0.293764,105.6
2026/7/11 16:08,0.332941,1,0,30.084095,0.293764,105.8
2026/7/11 16:08,0.332999,1,0,30.084095,0.293837,106
2026/7/11 16:08,0.33315,1,0,30.084095,0.293764,106.2
2026/7/11 16:08,0.333369,1,0,30.084095,0.294054,106.4
2026/7/11 16:08,0.333386,1,0,30.084095,0.294994,106.6
2026/7/11 16:08,0.333467,1,0,30.084095,0.296152,106.8
2026/7/11 16:08,0.333584,1,0,30.084095,0.296224,107
2026/7/11 16:09,0.333864,1,0,30.084095,0.296224,107.2
2026/7/11 16:09,0.333931,1,1,30.084095,0.296224,107.4
2026/7/11 16:09,0.333938,1,0,30.084095,0.296224,107.6
2026/7/11 16:09,0.33417,1,1,30.084095,0.296224,107.8
2026/7/11 16:09,0.334248,1,1,30.084095,0.296224,108
2026/7/11 16:09,0.334396,1,0,30.084095,0.296369,108.2
2026/7/11 16:09,0.334554,1,0,30.084095,0.296224,108.4
2026/7/11 16:09,0.334638,1,0,30.084095,0.298539,108.6
2026/7/11 16:09,0.334736,1,0,30.084095,0.297598,108.8
2026/7/11 16:09,0.334837,1,0,30.084095,0.296513,109
2026/7/11 16:09,0.335005,1,0,30.084095,0.298466,109.2
2026/7/11 16:09,0.335029,1,0,30.084095,0.298683,109.4
2026/7/11 16:09,0.33515,1,0,30.084095,0.298249,109.6
2026/7/11 16:09,0.335308,1,0,30.084095,0.297454,109.8
2026/7/11 16:09,0.335433,1,0,30.084095,0.298683,110
2026/7/11 16:09,0.335497,1,0,30.084095,0.298683,110.2
2026/7/11 16:09,0.335645,1,0,30.084095,0.298683,110.4
2026/7/11 16:09,0.335752,1,0,30.084095,0.298683,110.6
2026/7/11 16:09,0.335951,1,0,30.111221,0.298683,110.8
2026/7/11 16:09,0.336029,1,0,30.084095,0.298683,111
2026/7/11 16:09,0.33613,1,0,30.084095,0.301071,111.2
2026/7/11 16:09,0.336207,1,0,30.084095,0.300564,111.4
2026/7/11 16:09,0.336419,1,0,30.084095,0.300998,111.6
2026/7/11 16:09,0.336449,1,0,30.084095,0.300564,111.8
2026/7/11 16:09,0.336601,1,0,30.084095,0.299913,112
2026/7/11 16:09,0.336655,1,0,30.084095,0.301143,112.2
2026/7/11 16:09,0.33688,1,1,30.084095,0.301143,112.4
2026/7/11 16:09,0.336971,1,0,30.093136,0.301143,112.6
2026/7/11 16:09,0.337109,1,0,30.084095,0.301143,112.8
2026/7/11 16:09,0.337153,1,0,30.007235,0.301143,113
2026/7/11 16:09,0.337362,0,0,30.084095,0.301143,113.2
2026/7/11 16:09,0.337453,1,0,30.084095,0.301143,113.4
2026/7/11 16:09,0.337513,1,0,30.084095,0.301143,113.6
2026/7/11 16:09,0.337665,1,0,30.084095,0.301577,113.8
2026/7/11 16:09,0.337752,1,0,30.070532,0.301215,114
2026/7/11 16:09,0.337917,1,0,30.084095,0.301722,114.2
2026/7/11 16:09,0.337961,1,0,30.084095,0.303602,114.4
2026/7/11 16:09,0.338166,1,0,30.084095,0.303458,114.6
2026/7/11 16:09,0.338257,1,0,30.084095,0.303602,114.8
2026/7/11 16:09,0.338351,1,0,30.084095,0.303602,115
2026/7/11 16:09,0.338466,1,0,30.084095,0.303602,115.2
2026/7/11 16:09,0.33859,1,0,30.084095,0.303602,115.4
2026/7/11 16:09,0.338766,1,0,30.084095,0.303602,115.6
2026/7/11 16:09,0.338809,1,0,30.084095,0.303602,115.8
2026/7/11 16:09,0.33889,1,0,30.084095,0.303602,116
2026/7/11 16:09,0.339048,1,0,30.084095,0.303602,116.2
2026/7/11 16:09,0.339213,1,0,30.084095,0.305556,116.4
2026/7/11 16:09,0.339355,1,0,30.084095,0.30476,116.6
2026/7/11 16:09,0.339415,1,0,30.084095,0.306134,116.8
2026/7/11 16:09,0.339523,1,0,30.084095,0.30476,117
2026/7/11 16:09,0.339671,1,0,30.084095,0.306134,117.2
2026/7/11 16:09,0.339745,1,0,30.084095,0.306134,117.4
2026/7/11 16:09,0.339779,1,0,30.084095,0.306134,117.6
2026/7/11 16:09,0.339937,1,0,30.084095,0.306134,117.8
2026/7/11 16:09,0.340055,1,0,30.160955,0.306134,118
2026/7/11 16:09,0.340213,1,0,30.084095,0.306134,118.2
2026/7/11 16:09,0.340338,1,0,30.093136,0.306134,118.4
2026/7/11 16:09,0.340483,1,0,30.084095,0.306134,118.6
2026/7/11 16:09,0.34057,1,0,30.084095,0.306134,118.8
2026/7/11 16:09,0.340775,1,0,30.084095,0.306858,119
2026/7/11 16:09,0.340735,1,0,30.084095,0.307075,119.2
2026/7/11 16:09,0.340944,1,0,30.084095,0.307436,119.4
2026/7/11 16:09,0.340984,1,0,29.948458,0.306713,119.6
2026/7/11 16:09,0.341179,1,0,30.06601,0.306858,119.8
2026/7/11 16:09,0.341277,1,0,29.934895,0.308594,120
2026/7/11 16:09,0.341486,1,0,30.007235,0.308594,120.2
2026/7/11 16:09,0.341543,1,0,30.06601,0.308594,120.4
2026/7/11 16:09,0.341624,1,0,29.930374,0.308594,120.6
2026/7/11 16:09,0.341671,1,0,30.084095,0.308594,120.8
2026/7/11 16:09,0.341913,1,0,30.084095,0.308594,121
2026/7/11 16:09,0.342078,1,1,30.084095,0.308594,121.2
2026/7/11 16:09,0.342125,1,0,29.966541,0.308666,121.4
2026/7/11 16:09,0.34225,1,0,30.06601,0.308811,121.6
2026/7/11 16:09,0.34228,1,0,29.934895,0.310041,121.8
2026/7/11 16:09,0.342449,1,0,30.002712,0.309245,122
2026/7/11 16:09,0.3426,1,0,30.047924,0.311053,122.2
2026/7/11 16:09,0.34264,1,0,29.934895,0.310981,122.4
2026/7/11 16:09,0.342805,1,0,30.002712,0.309389,122.6
2026/7/11 16:09,0.342883,1,0,30.007235,0.310836,122.8
2026/7/11 16:09,0.343082,1,0,29.930374,0.311053,123
2026/7/11 16:09,0.343082,1,0,30.002712,0.311053,123.2
2026/7/11 16:09,0.3433,1,0,30.047924,0.311053,123.4
2026/7/11 16:09,0.343422,1,0,29.939417,0.311053,123.6
2026/7/11 16:09,0.343539,1,0,30.002712,0.311053,123.8
2026/7/11 16:09,0.343556,1,0,30.047924,0.311126,124
2026/7/11 16:09,0.343741,1,0,29.934895,0.313006,124.2
2026/7/11 16:09,0.343829,1,0,30.079573,0.311126,124.4
2026/7/11 16:09,0.343947,1,0,30.007235,0.311704,124.6
2026/7/11 16:09,0.344098,1,0,29.939417,0.311343,124.8
2026/7/11 16:09,0.344166,1,0,30.002712,0.313513,125
2026/7/11 16:09,0.34432,1,0,30.007235,0.313513,125.2
2026/7/11 16:09,0.344391,1,0,29.939417,0.313513,125.4
2026/7/11 16:09,0.344516,1,0,30.079573,0.313513,125.6
2026/7/11 16:09,0.344633,1,0,29.930374,0.313513,125.8
2026/7/11 16:09,0.344758,1,0,29.939417,0.313513,126
2026/7/11 16:09,0.344782,1,0,30.079573,0.313513,126.2
2026/7/11 16:09,0.344876,1,0,30.007235,0.313513,126.4
2026/7/11 16:09,0.345034,1,0,29.939417,0.313513,126.6
2026/7/11 16:09,0.345216,1,0,30.06601,0.313513,126.8
2026/7/11 16:09,0.345324,1,0,30.007235,0.313802,127
2026/7/11 16:09,0.345448,1,0,29.948458,0.313585,127.2
2026/7/11 16:09,0.345499,1,0,30.079573,0.315466,127.4
2026/7/11 16:09,0.345731,1,0,29.930374,0.315683,127.6
2026/7/11 16:09,0.345798,1,0,29.948458,0.314091,127.8
2026/7/11 16:09,0.345906,1,0,30.002712,0.315828,128
2026/7/11 16:09,0.345957,1,0,30.007235,0.315972,128.2
2026/7/11 16:09,0.346074,1,0,29.939417,0.315972,128.4
2026/7/11 16:09,0.346185,1,0,30.002712,0.315972,128.6
2026/7/11 16:09,0.346347,1,0,29.930374,0.315972,128.8
2026/7/11 16:09,0.346394,1,0,29.939417,0.315972,129
2026/7/11 16:09,0.346552,1,0,30.075052,0.315972,129.2
2026/7/11 16:09,0.346717,1,0,29.930374,0.315972,129.4
2026/7/11 16:09,0.346788,1,0,29.966541,0.316623,129.6
2026/7/11 16:09,0.346896,1,0,30.075052,0.317347,129.8
2026/7/11 16:09,0.347105,1,0,29.934895,0.316913,130
2026/7/11 16:09,0.347115,1,0,29.948458,0.318215,130.2
2026/7/11 16:09,0.347229,1,0,30.084095,0.316985,130.4
2026/7/11 16:09,0.347266,1,0,30.084095,0.318142,130.6
2026/7/11 16:09,0.347492,1,0,30.084095,0.318432,130.8
2026/7/11 16:09,0.347653,1,0,30.084095,0.318432,131
2026/7/11 16:09,0.347754,1,0,30.084095,0.318432,131.2
2026/7/11 16:09,0.347805,1,0,30.084095,0.318432,131.4
2026/7/11 16:09,0.347966,1,0,30.084095,0.318432,131.6
2026/7/11 16:09,0.348051,1,0,30.084095,0.318432,131.8
2026/7/11 16:09,0.348195,1,0,30.084095,0.318432,132
2026/7/11 16:09,0.348242,1,0,30.084095,0.318432,132.2
2026/7/11 16:09,0.34837,1,0,30.084095,0.319083,132.4
2026/7/11 16:09,0.348515,1,0,30.084095,0.318432,132.6
2026/7/11 16:09,0.348539,1,0,30.06601,0.319806,132.8
2026/7/11 16:09,0.348687,1,0,29.930374,0.320747,133
2026/7/11 16:09,0.348798,1,0,30.007235,0.320891,133.2
2026/7/11 16:09,0.348912,1,0,30.06601,0.320891,133.4
2026/7/11 16:09,0.34902,1,0,29.934895,0.31901,133.6
2026/7/11 16:09,0.349162,1,0,29.966541,0.320891,133.8
2026/7/11 16:09,0.349215,1,0,30.06601,0.320891,134
2026/7/11 16:09,0.349384,1,0,29.934895,0.320891,134.2
2026/7/11 16:09,0.349421,1,0,29.948458,0.320891,134.4
2026/7/11 16:09,0.349559,1,0,30.06601,0.320891,134.6
2026/7/11 16:09,0.349656,1,0,29.934895,0.320891,134.8
2026/7/11 16:09,0.349761,1,0,29.966541,0.320964,135
2026/7/11 16:09,0.349956,1,0,30.007235,0.320891,135.2
2026/7/11 16:09,0.350057,1,1,29.934895,0.321832,135.4
2026/7/11 16:09,0.350071,1,0,29.948458,0.323134,135.6
2026/7/11 16:09,0.350188,1,0,30.06601,0.322049,135.8
2026/7/11 16:09,0.35031,1,0,29.934895,0.322266,136
2026/7/11 16:09,0.350448,1,0,30.002712,0.322917,136.2
2026/7/11 16:09,0.350532,1,0,30.047924,0.323423,136.4
2026/7/11 16:09,0.350683,1,0,29.934895,0.323423,136.6
2026/7/11 16:09,0.350717,1,0,30.002712,0.323423,136.8
2026/7/11 16:09,0.350939,1,0,30.047924,0.323423,137
2026/7/11 16:09,0.351003,1,0,29.930374,0.323423,137.2
2026/7/11 16:09,0.351134,1,0,29.962021,0.323423,137.4
2026/7/11 16:09,0.351198,1,0,30.06601,0.323423,137.6
2026/7/11 16:09,0.351296,1,0,29.930374,0.323423,137.8
2026/7/11 16:09,0.351377,1,0,30.002712,0.324725,138
2026/7/11 16:09,0.351532,1,0,30.047924,0.325304,138.2
2026/7/11 16:09,0.351649,1,0,29.934895,0.325304,138.4
2026/7/11 16:09,0.35174,1,0,30.002712,0.32581,138.6
2026/7/11 16:09,0.351828,1,0,30.007235,0.325666,138.8
2026/7/11 16:09,0.351976,1,0,29.934895,0.325448,139
2026/7/11 16:09,0.352067,1,0,30.002712,0.325883,139.2
2026/7/11 16:09,0.352181,1,0,30.047924,0.325883,139.4
2026/7/11 16:09,0.352218,1,0,29.934895,0.325883,139.6
2026/7/11 16:09,0.35235,1,0,30.002712,0.325883,139.8
2026/7/11 16:09,0.352478,1,0,30.007235,0.325883,140
2026/7/11 16:09,0.352616,1,0,29.939417,0.325883,140.2
2026/7/11 16:09,0.352784,1,0,30.007235,0.325883,140.4
2026/7/11 16:09,0.352845,1,0,29.930374,0.325883,140.6
2026/7/11 16:09,0.352932,1,0,29.934895,0.325883,140.8
2026/7/11 16:09,0.353026,1,0,30.007235,0.325883,141
2026/7/11 16:09,0.353124,1,0,30.047924,0.326027,141.2
2026/7/11 16:09,0.353191,1,0,29.930374,0.327257,141.4
2026/7/11 16:09,0.353323,1,0,29.966541,0.327112,141.6
2026/7/11 16:09,0.353447,1,0,30.047924,0.327257,141.8
2026/7/11 16:09,0.353582,1,0,29.934895,0.327908,142
2026/7/11 16:09,0.353683,1,0,30.002712,0.328342,142.2
2026/7/11 16:09,0.353828,1,0,30.007235,0.328342,142.4
2026/7/11 16:09,0.353881,1,0,29.934895,0.328342,142.6
2026/7/11 16:09,0.353952,1,0,30.06601,0.328342,142.8
2026/7/11 16:09,0.354013,0,0,29.930374,0.328342,143
2026/7/11 16:09,0.354218,1,0,29.930374,0.328342,143.2
2026/7/11 16:09,0.354262,1,0,29.948458,0.328342,143.4
2026/7/11 16:09,0.3544,1,0,30.007235,0.328342,143.6
2026/7/11 16:09,0.354437,1,0,29.948458,0.328342,143.8
2026/7/11 16:09,0.354609,1,0,30.079573,0.328631,144
2026/7/11 16:09,0.354777,1,0,29.930374,0.328921,144.2
2026/7/11 16:09,0.354827,1,0,29.934895,0.329716,144.4
2026/7/11 16:09,0.354952,1,0,30.075052,0.330802,144.6
2026/7/11 16:09,0.354982,1,0,29.930374,0.330802,144.8
2026/7/11 16:09,0.355174,1,0,29.939417,0.330802,145
2026/7/11 16:09,0.355269,1,0,30.002712,0.330802,145.2
2026/7/11 16:09,0.355353,1,0,30.007235,0.330802,145.4
2026/7/11 16:09,0.355393,1,0,29.939417,0.330802,145.6
2026/7/11 16:09,0.355561,1,0,30.079573,0.330802,145.8
2026/7/11 16:09,0.355635,1,0,29.930374,0.330802,146
2026/7/11 16:09,0.355824,1,0,29.948458,0.330802,146.2
2026/7/11 16:09,0.355854,1,0,30.06601,0.330802,146.4
2026/7/11 16:09,0.355949,1,0,29.930374,0.330802,146.6
2026/7/11 16:09,0.356087,1,0,29.939417,0.330802,146.8
2026/7/11 16:09,0.356191,1,0,30.079573,0.330802,147
2026/7/11 16:09,0.356275,1,0,30.047924,0.333261,147.2
2026/7/11 16:09,0.356393,1,0,29.948458,0.331091,147.4
2026/7/11 16:09,0.356484,1,0,30.079573,0.331091,147.6
2026/7/11 16:09,0.356598,1,0,30.007235,0.333189,147.8
2026/7/11 16:09,0.356676,1,0,29.939417,0.332827,148
2026/7/11 16:09,0.356834,1,0,30.075052,0.333261,148.2
2026/7/11 16:09,0.356874,1,0,29.930374,0.332031,148.4
2026/7/11 16:09,0.356985,1,0,29.939417,0.333261,148.6
2026/7/11 16:09,0.357043,1,0,30.075052,0.333261,148.8
2026/7/11 16:09,0.357194,1,0,29.930374,0.333261,149
2026/7/11 16:09,0.357255,1,0,29.948458,0.333261,149.2
2026/7/11 16:09,0.357376,1,0,30.075052,0.333261,149.4
2026/7/11 16:09,0.357474,1,0,30.007235,0.333261,149.6
2026/7/11 16:09,0.357578,1,0,29.939417,0.333261,149.8
2026/7/11 16:09,0.357753,1,0,30.079573,0.333695,150
2026/7/11 16:09,0.35782,1,0,30.007235,0.33355,150.2
2026/7/11 16:09,0.357911,1,0,29.948458,0.335576,150.4
2026/7/11 16:09,0.357982,1,0,30.075052,0.334491,150.6
2026/7/11 16:09,0.358096,1,0,29.930374,0.335214,150.8
2026/7/11 16:09,0.358113,1,0,29.966541,0.334491,151
2026/7/11 16:09,0.358194,1,0,30.06601,0.33572,151.2
2026/7/11 16:09,0.358302,0,0,29.930374,0.33572,151.4
2026/7/11 16:09,0.358413,0,0,29.948458,0.33572,151.6
2026/7/11 16:09,0.358568,1,0,30.047924,0.33572,151.8
2026/7/11 16:09,0.358645,1,0,29.930374,0.33572,152
2026/7/11 16:09,0.358659,1,0,29.962021,0.33572,152.2
2026/7/11 16:09,0.35876,1,0,30.06601,0.33572,152.4
2026/7/11 16:09,0.358921,1,0,29.934895,0.33572,152.6
2026/7/11 16:09,0.358985,1,0,30.007235,0.33572,152.8
2026/7/11 16:09,0.359039,1,0,30.084095,0.33572,153
2026/7/11 16:09,0.359187,1,0,30.084095,0.335793,153.2
2026/7/11 16:09,0.359255,1,0,30.084095,0.33695,153.4
2026/7/11 16:09,0.359409,1,0,30.084095,0.338108,153.6
2026/7/11 16:09,0.359473,1,0,30.084095,0.338108,153.8
2026/7/11 16:09,0.359621,1,0,30.084095,0.33724,154
2026/7/11 16:09,0.359712,1,0,30.084095,0.33818,154.2
2026/7/11 16:09,0.359813,1,0,30.084095,0.33818,154.4
2026/7/11 16:09,0.359921,1,0,30.084095,0.33818,154.6
2026/7/11 16:09,0.359975,1,0,30.160955,0.33818,154.8
2026/7/11 16:09,0.360032,0,0,30.084095,0.33818,155
2026/7/11 16:09,0.36013,0,0,30.084095,0.33818,155.2
2026/7/11 16:09,0.360221,0,0,30.084095,0.33818,155.4
2026/7/11 16:09,0.360328,1,0,30.084095,0.33818,155.6
2026/7/11 16:09,0.360423,1,0,30.084095,0.338252,155.8
2026/7/11 16:09,0.36049,1,0,30.084095,0.33818,156
2026/7/11 16:09,0.360621,1,0,30.084095,0.33818,156.2
2026/7/11 16:09,0.360679,1,0,30.084095,0.33818,156.4
2026/7/11 16:09,0.360776,1,0,30.084095,0.338542,156.6
2026/7/11 16:09,0.360901,1,0,30.084095,0.34035,156.8
2026/7/11 16:09,0.361015,1,0,30.084095,0.34035,157
2026/7/11 16:09,0.361073,1,0,30.084095,0.33941,157.2
2026/7/11 16:09,0.361221,1,0,30.084095,0.340639,157.4
2026/7/11 16:09,0.361275,1,0,30.084095,0.340639,157.6
2026/7/11 16:09,0.361409,1,0,30.084095,0.340639,157.8
2026/7/11 16:09,0.3615,1,0,30.084095,0.340639,158
2026/7/11 16:09,0.361695,1,0,30.102179,0.340639,158.2
2026/7/11 16:09,0.361695,1,0,30.084095,0.340639,158.4
2026/7/11 16:09,0.36179,1,0,30.084095,0.340639,158.6
2026/7/11 16:09,0.36185,1,0,30.084095,0.340639,158.8
2026/7/11 16:09,0.361985,1,0,30.084095,0.340639,159
2026/7/11 16:09,0.362109,1,0,30.084095,0.340639,159.2
2026/7/11 16:09,0.36219,1,0,30.084095,0.341869,159.4
2026/7/11 16:09,0.362244,1,0,30.084095,0.341146,159.6
2026/7/11 16:09,0.362342,0,0,30.084095,0.340784,159.8
2026/7/11 16:09,0.362436,1,0,30.084095,0.341942,160
2026/7/11 16:09,0.3625,1,0,30.084095,0.342231,160.2
2026/7/11 16:09,0.362581,1,0,30.084095,0.340784,160.4
2026/7/11 16:09,0.362672,1,0,30.084095,0.343171,160.6
2026/7/11 16:09,0.362779,0,0,30.084095,0.343027,160.8
2026/7/11 16:09,0.36288,1,0,30.084095,0.343171,161
2026/7/11 16:09,0.363005,1,0,30.084095,0.343171,161.2
2026/7/11 16:09,0.363109,1,0,30.084095,0.343171,161.4
2026/7/11 16:09,0.363116,1,0,30.084095,0.343171,161.6
2026/7/11 16:09,0.363291,0,0,30.084095,0.343171,161.8
2026/7/11 16:09,0.363365,1,0,30.084095,0.343171,162
2026/7/11 16:09,0.363409,1,0,30.084095,0.343171,162.2
2026/7/11 16:09,0.36348,1,0,30.084095,0.343171,162.4
2026/7/11 16:09,0.363631,1,0,30.084095,0.343171,162.6
2026/7/11 16:09,0.363712,1,0,30.084095,0.343171,162.8
2026/7/11 16:09,0.363746,1,0,30.084095,0.343244,163
2026/7/11 16:09,0.363927,1,0,30.084095,0.345631,163.2
2026/7/11 16:09,0.363941,1,0,30.084095,0.345631,163.4
2026/7/11 16:09,0.364089,1,0,30.084095,0.345558,163.6
2026/7/11 16:09,0.364133,1,0,30.084095,0.345631,163.8
2026/7/11 16:09,0.364284,1,0,30.084095,0.345197,164
2026/7/11 16:09,0.364352,1,0,30.084095,0.345631,164.2
2026/7/11 16:09,0.364395,1,0,30.084095,0.345631,164.4
2026/7/11 16:09,0.364486,0,0,30.084095,0.345631,164.6
2026/7/11 16:09,0.364584,1,0,30.084095,0.345631,164.8
2026/7/11 16:09,0.364692,1,0,30.084095,0.345631,165
2026/7/11 16:09,0.364749,1,0,30.084095,0.345631,165.2
2026/7/11 16:09,0.36484,1,0,30.084095,0.345631,165.4
2026/7/11 16:09,0.36491,0,0,30.084095,0.345631,165.6
